"		瘤痢锅龋",瘤痢疙,老矫,乞闭嚼档(%rh),弥历嚼档(%rh)
"		192",柳林,2018-10-01,54.4,31
"		192",柳林,2018-10-02,67.1,34
"		192",柳林,2018-10-03,67.8,27
"		192",柳林,2018-10-04,68.8,43
"		192",柳林,2018-10-05,89,82
"		192",柳林,2018-10-06,80,52
"		192",柳林,2018-10-07,76,33
"		192",柳林,2018-10-08,62.3,24
"		192",柳林,2018-10-09,73.6,46
"		192",柳林,2018-10-10,60,35
"		192",柳林,2018-10-11,47.8,25
"		192",柳林,2018-10-12,66.1,29
"		192",柳林,2018-10-13,73.9,34
"		192",柳林,2018-10-14,73.4,43
"		192",柳林,2018-10-15,71.9,34
"		192",柳林,2018-10-16,80,44
"		192",柳林,2018-10-17,73.1,34
"		192",柳林,2018-10-18,60.8,19
"		192",柳林,2018-10-19,,20
"		192",柳林,2018-10-20,69.6,29
"		192",柳林,2018-10-21,68.8,21
"		192",柳林,2018-10-22,75,43
"		192",柳林,2018-10-23,77.4,44
"		192",柳林,2018-10-24,71.4,31
"		192",柳林,2018-10-25,69.4,25
"		192",柳林,2018-10-26,86,71
"		192",柳林,2018-10-27,72.9,39
"		192",柳林,2018-10-28,71,39
"		192",柳林,2018-10-29,75.8,35
"		192",柳林,2018-10-30,65,31
"		192",柳林,2018-10-31,68.8,34
"		192",柳林,2018-11-01,68.8,24
"		192",柳林,2018-11-02,64.4,18
"		192",柳林,2018-11-03,65.5,15
"		192",柳林,2018-11-04,67.3,20
"		192",柳林,2018-11-05,69.6,25
"		192",柳林,2018-11-06,74.9,37
"		192",柳林,2018-11-07,82.3,59
"		192",柳林,2018-11-08,88.6,75
"		192",柳林,2018-11-09,62.4,39
"		192",柳林,2018-11-10,74.8,28
"		192",柳林,2018-11-11,80.4,44
"		192",柳林,2018-11-12,75.4,39
"		192",柳林,2018-11-13,77,47
"		192",柳林,2018-11-14,75.5,33
"		192",柳林,2018-11-15,74.9,36
"		192",柳林,2018-11-16,87,72
"		192",柳林,2018-11-17,68.8,12
"		192",柳林,2018-11-18,67,31
"		192",柳林,2018-11-19,62.6,26
"		192",柳林,2018-11-20,60.3,15
"		192",柳林,2018-11-21,63.4,44
"		192",柳林,2018-11-22,42,12
"		192",柳林,2018-11-23,56.1,23
"		192",柳林,2018-11-24,79.4,55
"		192",柳林,2018-11-25,89,52
"		192",柳林,2018-11-26,77.3,29
"		192",柳林,2018-11-27,73.4,29
"		192",柳林,2018-11-28,58.1,9
"		192",柳林,2018-11-29,53.1,15
"		192",柳林,2018-11-30,67.9,34
"		192",柳林,2018-12-01,64.8,36
"		192",柳林,2018-12-02,71.3,46
"		192",柳林,2018-12-03,90.9,80
"		192",柳林,2018-12-04,68,25
"		192",柳林,2018-12-05,41.1,21
"		192",柳林,2018-12-06,69.4,44
"		192",柳林,2018-12-07,33.8,20
"		192",柳林,2018-12-08,38.8,28
"		192",柳林,2018-12-09,34.4,11
"		192",柳林,2018-12-10,42.1,10
"		192",柳林,2018-12-11,78.1,52
"		192",柳林,2018-12-12,51.3,22
"		192",柳林,2018-12-13,54.4,33
"		192",柳林,2018-12-14,44.9,18
"		192",柳林,2018-12-15,49.4,10
"		192",柳林,2018-12-16,75.6,50
"		192",柳林,2018-12-17,72.3,23
"		192",柳林,2018-12-18,68.5,32
"		192",柳林,2018-12-19,64.6,22
"		192",柳林,2018-12-20,74.9,57
"		192",柳林,2018-12-21,78.5,48
"		192",柳林,2018-12-22,74,36
"		192",柳林,2018-12-23,47.6,17
"		192",柳林,2018-12-24,46.4,14
"		192",柳林,2018-12-25,47.5,20
"		192",柳林,2018-12-26,33.4,14
"		192",柳林,2018-12-27,16.5,10
"		192",柳林,2018-12-28,28.3,17
"		192",柳林,2018-12-29,30,14
"		192",柳林,2018-12-30,34.9,15
"		192",柳林,2018-12-31,37.1,10
"		192",柳林,2019-01-01,50.4,29
"		192",柳林,2019-01-02,48.8,21
"		192",柳林,2019-01-03,50,12
"		192",柳林,2019-01-04,45.8,21
"		192",柳林,2019-01-05,48,13
"		192",柳林,2019-01-06,38.3,10
"		192",柳林,2019-01-07,44,14
"		192",柳林,2019-01-08,44,21
"		192",柳林,2019-01-09,38.8,19
"		192",柳林,2019-01-10,47.4,19
"		192",柳林,2019-01-11,64.1,35
"		192",柳林,2019-01-12,83.6,58
"		192",柳林,2019-01-13,76.6,33
"		192",柳林,2019-01-14,65.9,16
"		192",柳林,2019-01-15,55.9,26
"		192",柳林,2019-01-16,30.1,11
"		192",柳林,2019-01-17,51.5,30
"		192",柳林,2019-01-18,56.6,19
"		192",柳林,2019-01-19,61.6,26
"		192",柳林,2019-01-20,49.4,16
"		192",柳林,2019-01-21,55.1,25
"		192",柳林,2019-01-22,62.3,26
"		192",柳林,2019-01-23,55.8,25
"		192",柳林,2019-01-24,50.9,13
"		192",柳林,2019-01-25,45.1,19
"		192",柳林,2019-01-26,27.6,13
"		192",柳林,2019-01-27,48.3,14
"		192",柳林,2019-01-28,44.9,16
"		192",柳林,2019-01-29,49.5,17
"		192",柳林,2019-01-30,46.5,13
"		192",柳林,2019-01-31,71.6,21
"		192",柳林,2019-02-01,59.5,31
"		192",柳林,2019-02-02,65.4,34
"		192",柳林,2019-02-03,82.5,62
"		192",柳林,2019-02-04,31.5,12
"		192",柳林,2019-02-05,49.1,13
"		192",柳林,2019-02-06,57.8,17
"		192",柳林,2019-02-07,45.9,13
"		192",柳林,2019-02-08,23.9,12
"		192",柳林,2019-02-09,28.3,11
"		192",柳林,2019-02-10,35.5,24
"		192",柳林,2019-02-11,34.4,19
"		192",柳林,2019-02-12,48,22
"		192",柳林,2019-02-13,34.1,17
"		192",柳林,2019-02-14,37,20
"		192",柳林,2019-02-15,52.3,21
"		192",柳林,2019-02-16,44.3,25
"		192",柳林,2019-02-17,41.1,13
"		192",柳林,2019-02-18,44,17
"		192",柳林,2019-02-19,85.9,59
"		192",柳林,2019-02-20,58.5,27
"		192",柳林,2019-02-21,57.8,21
"		192",柳林,2019-02-22,64,25
"		192",柳林,2019-02-23,62.1,25
"		192",柳林,2019-02-24,65,27
"		192",柳林,2019-02-25,56,13
"		192",柳林,2019-02-26,49.4,14
"		192",柳林,2019-02-27,67.8,45
"		192",柳林,2019-02-28,64.6,29
"		192",柳林,2019-03-01,58.8,21
"		192",柳林,2019-03-02,63.4,34
"		192",柳林,2019-03-03,61,26
"		192",柳林,2019-03-04,63.4,30
"		192",柳林,2019-03-05,65.8,30
"		192",柳林,2019-03-06,80.5,51
"		192",柳林,2019-03-07,62.8,31
"		192",柳林,2019-03-08,65.8,18
"		192",柳林,2019-03-09,69.4,40
"		192",柳林,2019-03-10,92.4,80
"		192",柳林,2019-03-11,79.9,42
"		192",柳林,2019-03-12,65.9,34
"		192",柳林,2019-03-13,38.4,16
"		192",柳林,2019-03-14,54.3,21
"		192",柳林,2019-03-15,65.4,27
"		192",柳林,2019-03-16,64.8,35
"		192",柳林,2019-03-17,61.5,25
"		192",柳林,2019-03-18,63.9,33
"		192",柳林,2019-03-19,59.6,25
"		192",柳林,2019-03-20,81.4,43
"		192",柳林,2019-03-21,58.4,35
"		192",柳林,2019-03-22,40.9,16
"		192",柳林,2019-03-23,41.8,19
"		192",柳林,2019-03-24,55.6,27
"		192",柳林,2019-03-25,64.9,34
"		192",柳林,2019-03-26,59.8,17
"		192",柳林,2019-03-27,55.5,27
"		192",柳林,2019-03-28,68,29
"		192",柳林,2019-03-29,77,49
"		192",柳林,2019-03-30,53.5,23
"		192",柳林,2019-03-31,37.8,21
"		192",柳林,2019-04-01,42.1,22
"		192",柳林,2019-04-02,45.6,18
"		192",柳林,2019-04-03,33,18
"		192",柳林,2019-04-04,40.3,19
"		192",柳林,2019-04-05,48.8,28
"		192",柳林,2019-04-06,45.5,16
"		192",柳林,2019-04-07,82.4,47
"		192",柳林,2019-04-08,67.9,23
"		192",柳林,2019-04-09,66.5,38
"		192",柳林,2019-04-10,79.6,65
"		192",柳林,2019-04-11,76.5,44
"		192",柳林,2019-04-12,63.9,22
"		192",柳林,2019-04-13,58.4,28
"		192",柳林,2019-04-14,54.6,27
"		192",柳林,2019-04-15,52.8,20
"		192",柳林,2019-04-16,54.5,18
"		192",柳林,2019-04-17,62.4,35
"		192",柳林,2019-04-18,72,38
"		192",柳林,2019-04-19,82,67
"		192",柳林,2019-04-20,71.5,46
"		192",柳林,2019-04-21,74.5,48
"		192",柳林,2019-04-22,73.5,45
"		192",柳林,2019-04-23,90.1,61
"		192",柳林,2019-04-24,93.3,78
"		192",柳林,2019-04-25,95.4,84
"		192",柳林,2019-04-26,80.1,57
"		192",柳林,2019-04-27,71.1,36
"		192",柳林,2019-04-28,76.5,38
"		192",柳林,2019-04-29,94,79
"		192",柳林,2019-04-30,85,64
"		192",柳林,2019-05-01,71,37
"		192",柳林,2019-05-02,59,27
"		192",柳林,2019-05-03,55.5,20
"		192",柳林,2019-05-04,60.6,22
"		192",柳林,2019-05-05,60.1,27
"		192",柳林,2019-05-06,65.4,21
"		192",柳林,2019-05-07,58,23
"		192",柳林,2019-05-08,59.6,21
"		192",柳林,2019-05-09,54.9,24
"		192",柳林,2019-05-10,56.9,22
"		192",柳林,2019-05-11,55.8,22
"		192",柳林,2019-05-12,55.3,15
"		192",柳林,2019-05-13,65.5,34
"		192",柳林,2019-05-14,72,48
"		192",柳林,2019-05-15,70.3,42
"		192",柳林,2019-05-16,64.8,29
"		192",柳林,2019-05-17,67.5,30
"		192",柳林,2019-05-18,93.6,92
"		192",柳林,2019-05-19,95,90
"		192",柳林,2019-05-20,67.8,28
"		192",柳林,2019-05-21,46.9,21
"		192",柳林,2019-05-22,57,24
"		192",柳林,2019-05-23,61.3,15
"		192",柳林,2019-05-24,64.8,36
"		192",柳林,2019-05-25,62.4,26
"		192",柳林,2019-05-26,66.9,24
"		192",柳林,2019-05-27,90.5,72
"		192",柳林,2019-05-28,50.8,19
"		192",柳林,2019-05-29,54.1,17
"		192",柳林,2019-05-30,54.4,25
"		192",柳林,2019-05-31,76.3,54
"		192",柳林,2019-06-01,67.3,33
"		192",柳林,2019-06-02,65.8,31
"		192",柳林,2019-06-03,64.9,34
"		192",柳林,2019-06-04,71.4,38
"		192",柳林,2019-06-05,65.9,29
"		192",柳林,2019-06-06,82.1,55
"		192",柳林,2019-06-07,89.3,76
"		192",柳林,2019-06-08,79.3,55
"		192",柳林,2019-06-09,71.8,43
"		192",柳林,2019-06-10,72.4,52
"		192",柳林,2019-06-11,75.9,51
"		192",柳林,2019-06-12,71.8,38
"		192",柳林,2019-06-13,72.3,36
"		192",柳林,2019-06-14,82.9,65
"		192",柳林,2019-06-15,67.6,40
"		192",柳林,2019-06-16,70.8,47
"		192",柳林,2019-06-17,73.9,55
"		192",柳林,2019-06-18,76,51
"		192",柳林,2019-06-19,77.6,47
"		192",柳林,2019-06-20,72.3,49
"		192",柳林,2019-06-21,69.9,48
"		192",柳林,2019-06-22,75.4,52
"		192",柳林,2019-06-23,71.9,34
"		192",柳林,2019-06-24,76.3,55
"		192",柳林,2019-06-25,71.9,47
"		192",柳林,2019-06-26,93.4,80
"		192",柳林,2019-06-27,88.5,70
"		192",柳林,2019-06-28,81.5,61
"		192",柳林,2019-06-29,94.5,89
"		192",柳林,2019-06-30,86.1,66
"		192",柳林,2019-07-01,87.1,70
"		192",柳林,2019-07-02,78,52
"		192",柳林,2019-07-03,81.9,55
"		192",柳林,2019-07-04,72.3,35
"		192",柳林,2019-07-05,74.6,46
"		192",柳林,2019-07-06,63.4,36
"		192",柳林,2019-07-07,69,44
"		192",柳林,2019-07-08,65.6,44
"		192",柳林,2019-07-09,67.1,54
"		192",柳林,2019-07-10,87.1,68
"		192",柳林,2019-07-11,80.5,57
"		192",柳林,2019-07-12,73.4,48
"		192",柳林,2019-07-13,87.6,73
"		192",柳林,2019-07-14,80.3,59
"		192",柳林,2019-07-15,79.1,58
"		192",柳林,2019-07-16,81.1,54
"		192",柳林,2019-07-17,78,55
"		192",柳林,2019-07-18,91.3,83
"		192",柳林,2019-07-19,94.5,92
"		192",柳林,2019-07-20,93.9,89
"		192",柳林,2019-07-21,87.3,75
"		192",柳林,2019-07-22,85.1,69
"		192",柳林,2019-07-23,82.5,62
"		192",柳林,2019-07-24,86.3,76
"		192",柳林,2019-07-25,88.6,78
"		192",柳林,2019-07-26,87.3,76
"		192",柳林,2019-07-27,90.1,83
"		192",柳林,2019-07-28,82.6,67
"		192",柳林,2019-07-29,81,63
"		192",柳林,2019-07-30,80.4,65
"		192",柳林,2019-07-31,79.3,62
"		192",柳林,2019-08-01,78.6,56
"		192",柳林,2019-08-02,77.8,50
"		192",柳林,2019-08-03,79.1,52
"		192",柳林,2019-08-04,73.3,48
"		192",柳林,2019-08-05,75.4,49
"		192",柳林,2019-08-06,78.8,65
"		192",柳林,2019-08-07,80.6,59
"		192",柳林,2019-08-08,77.5,56
"		192",柳林,2019-08-09,76.9,52
"		192",柳林,2019-08-10,75.4,53
"		192",柳林,2019-08-11,75.5,55
"		192",柳林,2019-08-12,79.5,70
"		192",柳林,2019-08-13,81.1,52
"		192",柳林,2019-08-14,71.8,52
"		192",柳林,2019-08-15,75.6,60
"		192",柳林,2019-08-16,71.4,50
"		192",柳林,2019-08-17,73.8,51
"		192",柳林,2019-08-18,70.3,39
"		192",柳林,2019-08-19,74.6,49
"		192",柳林,2019-08-20,72,54
"		192",柳林,2019-08-21,82.8,69
"		192",柳林,2019-08-22,87,64
"		192",柳林,2019-08-23,82.1,57
"		192",柳林,2019-08-24,74.4,41
"		192",柳林,2019-08-25,84.9,64
"		192",柳林,2019-08-26,77.5,52
"		192",柳林,2019-08-27,92.8,81
"		192",柳林,2019-08-28,88.8,73
"		192",柳林,2019-08-29,89.8,78
"		192",柳林,2019-08-30,74.6,43
"		192",柳林,2019-08-31,77.1,45
"		192",柳林,2019-09-01,87.8,72
"		192",柳林,2019-09-02,94.6,90
"		192",柳林,2019-09-03,94.5,83
"		192",柳林,2019-09-04,94.6,89
"		192",柳林,2019-09-05,88.3,66
"		192",柳林,2019-09-06,85.8,69
"		192",柳林,2019-09-07,85.1,75
"		192",柳林,2019-09-08,85.8,65
"		192",柳林,2019-09-09,85.6,59
"		192",柳林,2019-09-10,82,60
"		192",柳林,2019-09-11,83.8,65
"		192",柳林,2019-09-12,88,77
"		192",柳林,2019-09-13,75.4,49
"		192",柳林,2019-09-14,77.5,52
"		192",柳林,2019-09-15,77.6,56
"		192",柳林,2019-09-16,71.6,52
"		192",柳林,2019-09-17,69.4,40
"		192",柳林,2019-09-18,67.4,29
"		192",柳林,2019-09-19,72.3,42
"		192",柳林,2019-09-20,72.1,47
"		192",柳林,2019-09-21,93.5,77
"		192",柳林,2019-09-22,88.4,68
"		192",柳林,2019-09-23,86.6,65
"		192",柳林,2019-09-24,79.6,37
"		192",柳林,2019-09-25,80.4,42
"		192",柳林,2019-09-26,81.6,54
"		192",柳林,2019-09-27,84.6,58
"		192",柳林,2019-09-28,91.1,76
"		192",柳林,2019-09-29,86,57
"		192",柳林,2019-09-30,84.8,69
"		192",柳林,2019-10-01,95.6,90
"		192",柳林,2019-10-02,94.1,84
"		192",柳林,2019-10-03,80.6,53
"		192",柳林,2019-10-04,83.4,51
"		192",柳林,2019-10-05,78.4,55
"		192",柳林,2019-10-06,70.6,50
"		192",柳林,2019-10-07,90.1,79
"		192",柳林,2019-10-08,71.6,38
"		192",柳林,2019-10-09,70,27
"		192",柳林,2019-10-10,73,29
"		192",柳林,2019-10-11,63.6,30
"		192",柳林,2019-10-12,54.1,36
"		192",柳林,2019-10-13,61.4,41
"		192",柳林,2019-10-14,75.4,43
"		192",柳林,2019-10-15,75.6,56
"		192",柳林,2019-10-16,76.4,32
"		192",柳林,2019-10-17,80.8,54
"		192",柳林,2019-10-18,87.4,72
"		192",柳林,2019-10-19,80.9,48
"		192",柳林,2019-10-20,80.1,31
"		192",柳林,2019-10-21,78.6,41
"		192",柳林,2019-10-22,80.4,50
"		192",柳林,2019-10-23,80.3,59
"		192",柳林,2019-10-24,69.8,58
"		192",柳林,2019-10-25,78.6,49
"		192",柳林,2019-10-26,64.1,30
"		192",柳林,2019-10-27,74.5,30
"		192",柳林,2019-10-28,74.4,43
"		192",柳林,2019-10-29,72.4,33
"		192",柳林,2019-10-30,77.4,33
"		192",柳林,2019-10-31,77.3,33
"		192",柳林,2019-11-01,79.4,34
"		192",柳林,2019-11-02,84.3,50
"		192",柳林,2019-11-03,80.5,41
"		192",柳林,2019-11-04,81.1,51
"		192",柳林,2019-11-05,79.5,40
"		192",柳林,2019-11-06,75.9,31
"		192",柳林,2019-11-07,72.9,36
"		192",柳林,2019-11-08,71.5,28
"		192",柳林,2019-11-09,69.5,26
"		192",柳林,2019-11-10,76.6,40
"		192",柳林,2019-11-11,68.4,38
"		192",柳林,2019-11-12,77.9,38
"		192",柳林,2019-11-13,68.8,38
"		192",柳林,2019-11-14,47.9,22
"		192",柳林,2019-11-15,66.9,40
"		192",柳林,2019-11-16,80.4,52
"		192",柳林,2019-11-17,93.4,84
"		192",柳林,2019-11-18,64.1,44
"		192",柳林,2019-11-19,63,35
"		192",柳林,2019-11-20,55.9,26
"		192",柳林,2019-11-21,57,18
"		192",柳林,2019-11-22,71.9,46
"		192",柳林,2019-11-23,80,48
"		192",柳林,2019-11-24,84.3,65
"		192",柳林,2019-11-25,56.8,39
"		192",柳林,2019-11-26,69.1,46
"		192",柳林,2019-11-27,65.3,46
"		192",柳林,2019-11-28,69.4,51
"		192",柳林,2019-11-29,60.9,13
"		192",柳林,2019-11-30,59.1,32
"		192",柳林,2019-12-01,91.5,72
"		192",柳林,2019-12-02,54.6,36
"		192",柳林,2019-12-03,74.9,47
"		192",柳林,2019-12-04,71,32
"		192",柳林,2019-12-05,56.5,26
"		192",柳林,2019-12-06,44.5,19
"		192",柳林,2019-12-07,60.9,32
"		192",柳林,2019-12-08,73.3,29
"		192",柳林,2019-12-09,71.1,30
"		192",柳林,2019-12-10,79.8,49
"		192",柳林,2019-12-11,67.4,38
"		192",柳林,2019-12-12,45.1,17
"		192",柳林,2019-12-13,63.4,32
"		192",柳林,2019-12-14,59.6,23
"		192",柳林,2019-12-15,69,45
"		192",柳林,2019-12-16,80.6,49
"		192",柳林,2019-12-17,83.3,63
"		192",柳林,2019-12-18,57.8,23
"		192",柳林,2019-12-19,47.1,17
"		192",柳林,2019-12-20,58.9,37
"		192",柳林,2019-12-21,71.4,43
"		192",柳林,2019-12-22,72.9,44
"		192",柳林,2019-12-23,73.3,37
"		192",柳林,2019-12-24,70.9,29
"		192",柳林,2019-12-25,61.3,33
"		192",柳林,2019-12-26,72,49
"		192",柳林,2019-12-27,45.1,20
"		192",柳林,2019-12-28,65,28
"		192",柳林,2019-12-29,78.6,52
"		192",柳林,2019-12-30,84.1,47
"		192",柳林,2019-12-31,35.3,17
"		192",柳林,2020-01-01,56.1,35
"		192",柳林,2020-01-02,74,38
"		192",柳林,2020-01-03,71.9,31
"		192",柳林,2020-01-04,67.4,34
"		192",柳林,2020-01-05,61.6,17
"		192",柳林,2020-01-06,85.3,60
"		192",柳林,2020-01-07,93.6,72
"		192",柳林,2020-01-08,66.4,53
"		192",柳林,2020-01-09,63.9,25
"		192",柳林,2020-01-10,70.6,26
"		192",柳林,2020-01-11,66.4,36
"		192",柳林,2020-01-12,60.5,33
"		192",柳林,2020-01-13,68.8,38
"		192",柳林,2020-01-14,58.9,34
"		192",柳林,2020-01-15,63.9,28
"		192",柳林,2020-01-16,52.8,22
"		192",柳林,2020-01-17,51.1,15
"		192",柳林,2020-01-18,51.6,13
"		192",柳林,2020-01-19,65.9,37
"		192",柳林,2020-01-20,66.9,34
"		192",柳林,2020-01-21,53,10
"		192",柳林,2020-01-22,76,51
"		192",柳林,2020-01-23,93.4,80
"		192",柳林,2020-01-24,77.4,37
"		192",柳林,2020-01-25,82.4,59
"		192",柳林,2020-01-26,72.4,54
"		192",柳林,2020-01-27,89.6,64
"		192",柳林,2020-01-28,70.4,53
"		192",柳林,2020-01-29,81.6,56
"		192",柳林,2020-01-30,72.6,38
"		192",柳林,2020-01-31,73.1,38
"		192",柳林,2020-02-01,70.3,38
"		192",柳林,2020-02-02,74.1,38
"		192",柳林,2020-02-03,65,28
"		192",柳林,2020-02-04,60.9,22
"		192",柳林,2020-02-05,35.5,13
"		192",柳林,2020-02-06,31.5,9
"		192",柳林,2020-02-07,40.9,21
"		192",柳林,2020-02-08,49.3,26
"		192",柳林,2020-02-09,50.4,19
"		192",柳林,2020-02-10,64.5,33
"		192",柳林,2020-02-11,62.9,20
"		192",柳林,2020-02-12,93.9,74
"		192",柳林,2020-02-13,85.1,57
"		192",柳林,2020-02-14,73.6,27
